Fallout 2 RE	Matched function	Line	Code
0x490748	void ShadeScreen()	line 771 in options.c	void sub_490748(bool a1)
0x492aa8	void SetSystemPrefs()	line 790 in options.c	void sub_492AA8()
0x493054	void SaveSettings()	line 821 in options.c	void sub_493054()
0x493128	void RestoreSettings()	line 848 in options.c	void sub_493128()
0x491a68	void UpdateThing()	line 900 in options.c	sub_491A68(index);
0x4d9554	void win_set_button_rest_state()	line 902 in options.c	sub_4D9554(dword_6639A0, gPreferencesPlayerSpeedup1, 0);
0x4a52f4	void scr_message_free()	line 940 in options.c	sub_4A52F4();
0x4928b8	void init_options_menu()	line 951 in options.c	int sub_4928B8()
0x492aa8	void SetSystemPrefs()	line 957 in options.c	sub_492AA8();
0x491a68	void UpdateThing()	line 965 in options.c	void sub_491A68(int index)
0x492cb0	void SavePrefs()	line 1181 in options.c	int sub_492CB0(bool save)
0x492cb0	void SavePrefs()	line 1296 in options.c	sub_492CB0(0);
0x492cb0	void SavePrefs()	line 1306 in options.c	sub_492CB0(0);
0x493054	void SaveSettings()	line 1374 in options.c	sub_493054();
0x491a68	void UpdateThing()	line 1443 in options.c	sub_491A68(i);
0x4d9554	void win_set_button_rest_state()	line 1499 in options.c	sub_4D9554(dword_6639A0, gPreferencesPlayerSpeedup1, 0);
0x451988	void gsound_med_butt_press()	line 1502 in options.c	buttonSetCallbacks(dword_6639A0, sub_451988, sub_451988);
0x451970	void gsound_red_butt_press()	line 1519 in options.c	buttonSetCallbacks(btn, sub_451970, sub_451978);
0x451970	void gsound_red_butt_press()	line 1537 in options.c	buttonSetCallbacks(btn, sub_451970, sub_451978);
0x451970	void gsound_red_butt_press()	line 1555 in options.c	buttonSetCallbacks(btn, sub_451970, sub_451978);
0x492cb0	void SavePrefs()	line 1569 in options.c	sub_492CB0(1);
0x426c64	void combat_highlight_change()	line 1571 in options.c	sub_426C64();
0x490798	void do_prefscreen()	line 1584 in options.c	int sub_490798()
0x4c8b78	DWORD get_input()	line 1593 in options.c	int eventCode = sub_4C8B78();
0x493128	void RestoreSettings()	line 1625 in options.c	sub_493128();
0x490e8c	void DoThing()	line 1628 in options.c	sub_490E8C(eventCode);
0x490e8c	void DoThing()	line 1640 in options.c	void sub_490E8C(int eventCode)
0x491a68	void UpdateThing()	line 1719 in options.c	sub_491A68(preferenceIndex);
0x491a68	void UpdateThing()	line 1753 in options.c	sub_491A68(preferenceIndex);
0x4c8b78	DWORD get_input()	line 1790 in options.c	sub_4C8B78();
0x4c9370	void get_time()	line 1792 in options.c	int tick = sub_4C9370();
0x491a68	void UpdateThing()	line 1798 in options.c	sub_491A68(preferenceIndex);
0x48fc48	void do_options()	line 1938 in options.c	int sub_48FC48()
0x4c9370	void get_time()	line 28 in palette.c	unsigned int tick = sub_4C9370();
0x4c73e4	void setSystemPalette()	line 96 in palette.c	sub_4C73E4(palette);
0x4c7428	void setSystemPaletteEntries()	line 103 in palette.c	sub_4C7428(palette, start, end);
0x444d2c	void gdialogActive()	line 341 in party_member.c	if (sub_444D2C()) {
0x445764	void gdialogUpdatePartyStatus()	line 343 in party_member.c	sub_445764();
0x444d2c	void gdialogActive()	line 394 in party_member.c	if (sub_444D2C()) {
0x445764	void gdialogUpdatePartyStatus()	line 396 in party_member.c	sub_445764();
0x49460c	void partyMemberPrepSave()	line 404 in party_member.c	int sub_49460C()
0x49466c	void partyMemberUnPrepSave()	line 425 in party_member.c	int sub_49466C()
0x4947ac	void partyMemberPrepLoad()	line 467 in party_member.c	int sub_4947AC()
0x49480c	void partyMemberPrepLoadInstance()	line 477 in party_member.c	if (sub_49480C(ptr_519DA8) != 0) {
0x49480c	void partyMemberPrepLoadInstance()	line 487 in party_member.c	int sub_49480C(STRUCT_519DA8* a1)
0x495234	void partyMemberItemSave()	line 539 in party_member.c	sub_495234(inventoryItem->item);
0x418378	void dude_stand()	line 547 in party_member.c	sub_418378(obj, obj->rotation, -1);
0x4949c4	void partyMemberRecoverLoad()	line 555 in party_member.c	int sub_4949C4()
0x494a88	void partyMemberRecoverLoadInstance()	line 565 in party_member.c	if (sub_494A88(&(gPartyMembers[index])) != 0) {
0x495388	void partyMemberItemRecover()	line 576 in party_member.c	sub_495388(v6);
0x47dc60	void isLoadingGame()	line 584 in party_member.c	if (!sub_47DC60()) {
0x495620	void partyFixMultipleMembers()	line 585 in party_member.c	sub_495620();
0x494a88	void partyMemberRecoverLoadInstance()	line 593 in party_member.c	int sub_494A88(STRUCT_519DA8* a1)
0x4822e0	void map_malloc_local_var()	line 631 in party_member.c	script->localVarsOffset = sub_4822E0(script->localVarsCount);
0x49466c	void partyMemberUnPrepSave()	line 684 in party_member.c	if (sub_49466C() == -1) {
0x495620	void partyFixMultipleMembers()	line 689 in party_member.c	sub_495620();
0x494d7c	void partyMemberClear()	line 703 in party_member.c	void sub_494D7C()
0x49466c	void partyMemberUnPrepSave()	line 706 in party_member.c	sub_49466C();
0x4a63e0	void scr_remove_all()	line 715 in party_member.c	sub_4A63E0();
0x4954c4	void partyMemberClearItemList()	line 716 in party_member.c	sub_4954C4();
0x494dd0	void partyMemberSyncPosition()	line 722 in party_member.c	int sub_494DD0()
0x49d628	void objPMAttemptPlacement()	line 741 in party_member.c	sub_49D628(partyMemberObj, tile, gDude->elevation);
0x494eb8	void partyMemberRestingHeal()	line 754 in party_member.c	int sub_494EB8(int a1)
0x494f64	void isPotentialPartyMember()	line 786 in party_member.c	bool sub_494F64(Object* object)
0x495010	void getPartyMemberCount()	line 826 in party_member.c	int sub_495010()
0x495070	void partyMemberNewObjID()	line 842 in party_member.c	int sub_495070()
0x4950f4	void partyMemberNewObjIDRecurseFind()	line 865 in party_member.c	if (sub_4950F4(item, dword_519DC0)) {
0x4950f4	void partyMemberNewObjIDRecurseFind()	line 884 in party_member.c	int sub_4950F4(Object* obj, int objectId)
0x4950f4	void partyMemberNewObjIDRecurseFind()	line 893 in party_member.c	if (sub_4950F4(inventoryItem->item, objectId)) {
0x495140	void partyMemberPrepItemSaveAll()	line 902 in party_member.c	int sub_495140()
0x495198	void partyMemberPrepItemSave()	line 910 in party_member.c	sub_495198(inventoryItem->item);
0x495198	void partyMemberPrepItemSave()	line 918 in party_member.c	int sub_495198(Object* object)
0x495198	void partyMemberPrepItemSave()	line 933 in party_member.c	sub_495198(inventoryItem->item);
0x495234	void partyMemberItemSave()	line 940 in party_member.c	int sub_495234(Object* object)
0x495070	void partyMemberNewObjID()	line 950 in party_member.c	script->field_1C = sub_495070();
0x495234	void partyMemberItemSave()	line 990 in party_member.c	sub_495234(inventoryItem->item);
0x495388	void partyMemberItemRecover()	line 998 in party_member.c	int sub_495388(STRUCT_519DA8* a1)
0x4822e0	void map_malloc_local_var()	line 1026 in party_member.c	script->localVarsOffset = sub_4822E0(script->localVarsCount);
0x4954c4	void partyMemberClearItemList()	line 1034 in party_member.c	int sub_4954C4()
0x495620	void partyFixMultipleMembers()	line 1126 in party_member.c	int sub_495620()
0x495870	void partyMemberSaveProtos()	line 1218 in party_member.c	void sub_495870()
0x4a1b30	void proto_save_pid()	line 1223 in party_member.c	sub_4A1B30(pid);
0x495b60	void partyMemberIncLevels()	line 1391 in party_member.c	int sub_495B60()
0x495ea8	void partyMemberCopyLevelInfo()	line 1460 in party_member.c	if (sub_495EA8(obj, party_member->level_pids[ptr_519DBC->field_0]) == -1) {
0x495ea8	void partyMemberCopyLevelInfo()	line 1491 in party_member.c	int sub_495EA8(Object* critter, int a2)
0x472a64	void invenUnwieldFunc()	line 1512 in party_member.c	sub_472A64(critter, 1, 0);
0x4715f8	void adjust_ac()	line 1515 in party_member.c	sub_4715F8(critter, armor, NULL);
0x472758	DWORD inven_wield(GameObject* critter, GameObject* item, DWORD slot)	line 1537 in party_member.c	sub_472758(critter, armor, 0);
0x472768	void invenWieldFunc()	line 1541 in party_member.c	sub_472768(critter, item2, 0, false);
0x4bfafc	void wmMapPipboyActive()	line 210 in pipboy.c	if (!sub_4BFAFC()) {
0x4c9370	void get_time()	line 222 in pipboy.c	gPipboyLastEventTimestamp = sub_4C9370();
0x4c8b78	DWORD get_input()	line 225 in pipboy.c	int keyCode = sub_4C8B78();
0x4c9370	void get_time()	line 235 in pipboy.c	gPipboyLastEventTimestamp = sub_4C9370();
0x4c9370	void get_time()	line 239 in pipboy.c	if (sub_4C9370() - gPipboyLastEventTimestamp > PIPBOY_IDLE_TIMEOUT) {
0x4c9370	void get_time()	line 242 in pipboy.c	gPipboyLastEventTimestamp = sub_4C9370();
0x495010	void getPartyMemberCount()	line 293 in pipboy.c	if (sub_495010() > 1 && partyIsAnyoneCanBeHealedByRest()) {
0x451988	void gsound_med_butt_press()	line 371 in pipboy.c	buttonSetCallbacks(alarmButton, sub_451988, sub_451990);
0x451970	void gsound_red_butt_press()	line 392 in pipboy.c	buttonSetCallbacks(btn, sub_451970, sub_451978);
0x42e564	void critter_can_obj_dude_rest()	line 402 in pipboy.c	if (!sub_42E564()) {
0x497bd4	void save_pipboy()	line 635 in pipboy.c	int sub_497BD4(File* stream)
0x497bd4	void save_pipboy()	line 643 in pipboy.c	return sub_497BD4(stream);
0x497bd4	void save_pipboy()	line 649 in pipboy.c	return sub_497BD4(stream);
0x498d34	void qscmp()	line 1205 in pipboy.c	int sub_498D34(const void* a1, const void* a2)
0x499150	void PrintAMList()	line 1232 in pipboy.c	dword_66450C = sub_499150(-1);
0x498f30	void PrintAMelevList()	line 1249 in pipboy.c	sub_498F30(a1);
0x499150	void PrintAMList()	line 1260 in pipboy.c	sub_499150(a1);
0x498f30	void PrintAMelevList()	line 1263 in pipboy.c	dword_66450C = sub_498F30(1);
0x498f30	void PrintAMelevList()	line 1272 in pipboy.c	int sub_498F30(int a1)
0x4825cc	void get_map_idx_same()	line 1295 in pipboy.c	if (sub_4825CC(dword_66451C, map) == -1) {
0x499150	void PrintAMList()	line 1354 in pipboy.c	int sub_499150(int a1)
0x41b8b4	void automapDisplayMap()	line 1369 in pipboy.c	if (sub_41B8B4(map) == 0) {
0x482528	void is_map_idx_same()	line 1380 in pipboy.c	if (sub_482528(map, stru_664350[index].field_4)) {
0x4c9370	void get_time()	line 1466 in pipboy.c	gPipboyLastEventTimestamp = sub_4C9370();
0x42e564	void critter_can_obj_dude_rest()	line 1536 in pipboy.c	if (sub_42E564()) {
0x49a03c	void ClacTime()	line 1573 in pipboy.c	sub_49A03C(&hours, &minutes, 8);
0x49a03c	void ClacTime()	line 1577 in pipboy.c	sub_49A03C(&hours, &minutes, 12);
0x49a03c	void ClacTime()	line 1581 in pipboy.c	sub_49A03C(&hours, &minutes, 18);
0x49a03c	void ClacTime()	line 1585 in pipboy.c	sub_49A03C(&hours, &minutes, 0);
0x4c9370	void get_time()	line 1738 in pipboy.c	unsigned int start = sub_4C9370();
0x4c8b78	DWORD get_input()	line 1758 in pipboy.c	if (sub_4C8B78() == KEY_ESCAPE || dword_5186CC != 0) {
0x499fcc	void Check4Health()	line 1774 in pipboy.c	if (sub_499FCC(minutes)) {
0x49a008	void AddHealth()	line 1776 in pipboy.c	sub_49A008();
0x4c9370	void get_time()	line 1795 in pipboy.c	unsigned int start = sub_4C9370();
0x4c8b78	DWORD get_input()	line 1797 in pipboy.c	if (sub_4C8B78() == KEY_ESCAPE || dword_5186CC != 0) {
0x499fcc	void Check4Health()	line 1822 in pipboy.c	if (sub_499FCC(healthToAdd)) {
0x49a008	void AddHealth()	line 1824 in pipboy.c	sub_49A008();
0x499fcc	void Check4Health()	line 1920 in pipboy.c	bool sub_499FCC(int a1)
0x49a008	void AddHealth()	line 1935 in pipboy.c	bool sub_49A008()
0x494eb8	void partyMemberRestingHeal()	line 1937 in pipboy.c	sub_494EB8(3);
0x49a03c	void ClacTime()	line 1945 in pipboy.c	void sub_49A03C(int* hours, int* minutes, int wakeUpHour)
0x44b48c	void gmouse_disable()	line 1985 in pipboy.c	sub_44B48C(0);
0x4c9370	void get_time()	line 2008 in pipboy.c	unsigned int time = sub_4C9370();
0x4c8b78	DWORD get_input()	line 2011 in pipboy.c	if (sub_4C8B78() != -1 || gPipboyPreviousMouseX != gPipboyMouseX || gPipboyPreviousMouseY != gPipboyMouseY) {
0x44b454	void gmouse_enable()	line 2138 in pipboy.c	sub_44B454();
0x49e758	void proto_list_str()	line 173 in proto.c	int sub_49E758(int pid, char* proto_path)
0x49e99c	void proto_action_can_use()	line 226 in proto.c	bool sub_49E99C(int pid)
0x49e9dc	void proto_action_can_use_on()	line 245 in proto.c	bool sub_49E9DC(int pid)
0x49ea24	void proto_action_can_talk_to()	line 264 in proto.c	bool sub_49EA24(int pid)
0x49ea5c	void proto_action_can_pickup()	line 285 in proto.c	int sub_49EA5C(int pid)
0x49edb4	void proto_critter_init()	line 341 in proto.c	int sub_49EDB4(Proto* a1, int a2)
0x49f73c	void proto_update_gen()	line 592 in proto.c	int sub_49F73C(Object* obj)
0x49f8a0	void proto_update_init()	line 665 in proto.c	int sub_49F8A0(Object* obj)
0x49f73c	void proto_update_gen()	line 684 in proto.c	return sub_49F73C(obj);
0x4217e8	void combat_data_init()	line 691 in proto.c	sub_4217E8(obj);
0x49f984	void proto_dude_update_gender()	line 707 in proto.c	int sub_49F984()
0x49fa64	void proto_dude_init()	line 745 in proto.c	int sub_49FA64(const char* path)
0x48b1b0	void obj_inven_free()	line 750 in proto.c	sub_48B1B0(&(gDude->data.inventory));
0x49f8a0	void proto_update_init()	line 762 in proto.c	sub_49F8A0(gDude);
0x4a22c0	void ResetPlayer()	line 765 in proto.c	sub_4A22C0();
0x49f984	void proto_dude_update_gender()	line 777 in proto.c	sub_49F984();
0x46e724	void inven_reset_dude()	line 778 in proto.c	sub_46E724();
0x48af2c	void obj_toggle_flat()	line 781 in proto.c	sub_48AF2C(gDude, NULL);
0x49ffd8	void proto_data_member()	line 800 in proto.c	int sub_49FFD8(int pid, int member, int* value)
0x49edb4	void proto_critter_init()	line 1058 in proto.c	sub_49EDB4((Proto*)&gDudeProto, 0x1000000);
0x4a2094	void proto_remove_list()	line 1067 in proto.c	sub_4A2094(i);
0x4a08e0	void proto_header_load()	line 1070 in proto.c	sub_4A08E0();
0x49fa64	void proto_dude_init()	line 1074 in proto.c	sub_49FA64("premade\\player.gcd");
0x49edb4	void proto_critter_init()	line 1171 in proto.c	sub_49EDB4((Proto*)&gDudeProto, 0x1000000);
0x4a2094	void proto_remove_list()	line 1180 in proto.c	sub_4A2094(i);
0x4a08e0	void proto_header_load()	line 1183 in proto.c	sub_4A08E0();
0x49fa64	void proto_dude_init()	line 1186 in proto.c	sub_49FA64("premade\\player.gcd");
0x4a2094	void proto_remove_list()	line 1195 in proto.c	sub_4A2094(i);
0x4a08e0	void proto_header_load()	line 1208 in proto.c	int sub_4A08E0()
0x4c614c	DWORD db_freadInt(DbFile* file, DWORD* _out)	line 1372 in proto.c	if (sub_4C614C(stream, &(proto->item.lightIntensity)) == -1) return -1;
0x4c614c	DWORD db_freadInt(DbFile* file, DWORD* _out)	line 1379 in proto.c	if (sub_4C614C(stream, &(proto->item.weight)) == -1) return -1;
0x4c614c	DWORD db_freadInt(DbFile* file, DWORD* _out)	line 1388 in proto.c	if (sub_4C614C(stream, &(proto->critter.lightIntensity)) == -1) return -1;
0x4c614c	DWORD db_freadInt(DbFile* file, DWORD* _out)	line 1401 in proto.c	if (sub_4C614C(stream, &(proto->scenery.lightIntensity)) == -1) return -1;
0x4c614c	DWORD db_freadInt(DbFile* file, DWORD* _out)	line 1412 in proto.c	if (sub_4C614C(stream, &(proto->wall.lightIntensity)) == -1) return -1;
0x4c614c	DWORD db_freadInt(DbFile* file, DWORD* _out)	line 1428 in proto.c	if (sub_4C614C(stream, &(proto->misc.lightIntensity)) == -1) return -1;
0x4c6244	void db_fwriteLong()	line 1557 in proto.c	if (sub_4C6244(stream, proto->item.lightIntensity) == -1) return -1;
0x4c6244	void db_fwriteLong()	line 1564 in proto.c	if (sub_4C6244(stream, proto->item.weight) == -1) return -1;
0x4c6244	void db_fwriteLong()	line 1573 in proto.c	if (sub_4C6244(stream, proto->critter.lightIntensity) == -1) return -1;
0x4c6244	void db_fwriteLong()	line 1585 in proto.c	if (sub_4C6244(stream, proto->scenery.lightIntensity) == -1) return -1;
0x4c6244	void db_fwriteLong()	line 1595 in proto.c	if (sub_4C6244(stream, proto->wall.lightIntensity) == -1) return -1;
0x4c6244	void db_fwriteLong()	line 1611 in proto.c	if (sub_4C6244(stream, proto->misc.lightIntensity) == -1) return -1;
0x4a1b30	void proto_save_pid()	line 1622 in proto.c	int sub_4A1B30(int pid)
0x49e758	void proto_list_str()	line 1639 in proto.c	sub_49E758(pid, path + strlen(path));
0x4a1c3c	void proto_load_pid()	line 1654 in proto.c	int sub_4A1C3C(int pid, Proto** protoPtr)
0x49e758	void proto_list_str()	line 1667 in proto.c	if (sub_49E758(pid, path + strlen(path)) == -1) {
0x4a1d98	void proto_find_free_subnode()	line 1678 in proto.c	if (sub_4A1D98(pid >> 24, protoPtr) == -1) {
0x4a1d98	void proto_find_free_subnode()	line 1693 in proto.c	int sub_4A1D98(int type, Proto** protoPtr)
0x4a2040	void proto_remove_some_list()	line 1748 in proto.c	void sub_4A2040(int type)
0x4a2094	void proto_remove_list()	line 1767 in proto.c	void sub_4A2094(int type)
0x4a20f4	void proto_remove_all()	line 1789 in proto.c	void sub_4A20F4()
0x4a2094	void proto_remove_list()	line 1792 in proto.c	sub_4A2094(index);
0x4a2040	void proto_remove_some_list()	line 1826 in proto.c	sub_4A2040(pid >> 24);
0x4a1c3c	void proto_load_pid()	line 1830 in proto.c	return sub_4A1C3C(pid, protoPtr);
0x4a21dc	void proto_new_id()	line 1834 in proto.c	int sub_4A21DC(int a1)
0x4a2214	void proto_max_id()	line 1843 in proto.c	int sub_4A2214(int a1)
0x4a22c0	void ResetPlayer()	line 1849 in proto.c	int sub_4A22C0()
0x43c20c	void editor_reset()	line 1857 in proto.c	sub_43C20C();
0x49a9a0	void obj_sid()	line 33 in proto_instance.c	int sub_49A9A0(Object* object, int* sidPtr)
0x49a9b4	void obj_new_sid()	line 44 in proto_instance.c	int sub_49A9B4(Object* object, int* sidPtr)
0x4a4f28	void scr_find_str_run_info()	line 98 in proto_instance.c	sub_4A4F28(sid & 0xFFFFFF, &(script->field_50), *sidPtr);
0x49aac0	DWORD obj_new_sid_inst(GameObject* object, DWORD sType, DWORD scriptIndex)	line 104 in proto_instance.c	int sub_49AAC0(Object* obj, int scriptType, int a3)
0x4a4f28	void scr_find_str_run_info()	line 133 in proto_instance.c	sub_4A4F28(a3 & 0xFFFFFF, &(script->field_50), sid);
0x49ac3c	void obj_look_at()	line 143 in proto_instance.c	int sub_49AC3C(Object* a1, Object* a2)
0x49ac4c	void obj_look_at_func()	line 145 in proto_instance.c	return sub_49AC4C(a1, a2, displayMonitorAddMessage);
0x49ac4c	void obj_look_at_func()	line 149 in proto_instance.c	int sub_49AC4C(Object* a1, Object* a2, void (*a3)(char* string))
0x49ad78	void obj_examine()	line 201 in proto_instance.c	int sub_49AD78(Object* a1, Object* a2)
0x49ad88	void obj_examine_func()	line 203 in proto_instance.c	return sub_49AD88(a1, a2, displayMonitorAddMessage);
0x49ad88	void obj_examine_func()	line 213 in proto_instance.c	int sub_49AD88(Object* critter, Object* target, void (*fn)(char* string))
0x49b650	void obj_pickup()	line 519 in proto_instance.c	int sub_49B650(Object* critter, Object* item)
0x489f34	void obj_disconnect()	line 553 in proto_instance.c	sub_489F34(item, &rect);
0x49b73c	void obj_remove_from_inven()	line 569 in proto_instance.c	int sub_49B73C(Object* critter, Object* item)
0x45efec	void intface_update_items(DWORD animate, DWORD modeLeft, DWORD modeRight)	line 612 in proto_instance.c	sub_45EFEC(false, -1, -1);
0x49b8b0	void obj_drop(GameObject* source, GameObject* objectToDrop)	line 619 in proto_instance.c	int sub_49B8B0(Object* a1, Object* a2)
0x49b73c	void obj_remove_from_inven()	line 658 in proto_instance.c	if (sub_49B73C(a1, a2) == 0) {
0x489ec4	DWORD obj_connect(GameObject* object, DWORD tile, DWORD elevation, RECT* rect)	line 665 in proto_instance.c	sub_489EC4(a2, owner->tile, owner->elevation, &updatedRect);
0x49b9a0	DWORD obj_destroy(GameObject* object)	line 673 in proto_instance.c	int sub_49B9A0(Object* obj)
0x49b73c	void obj_remove_from_inven()	line 682 in proto_instance.c	sub_49B73C(owner, obj);
0x49b9f0	void obj_use_book()	line 702 in proto_instance.c	int sub_49B9F0(Object* book)
